frame_number grid_index player_position_x_meters player_position_y_meters
3217 10505 8 14
3217 10987 8.6 14.4
3217 11306 9 14.2
3217 11621 9.4 13.2
3217 11790 9.6 15
3217 12105 10 14
3218 11147 8.8 14.4
3218 11780 9.6 13
3218 11792 9.6 15.4
3220 10502 8 13.4
3220 11147 8.8 14.4
3220 11298 9 12.6
3220 11309 9 14.8
3220 11783 9.6 13.6
3220 11788 9.6 14.6
3220 11795 9.6 16
3220 12432 10.4 15.4
3221 10664 8.2 13.8
3221 11298 9 12.6
3221 11307 9 14.4
3221 11780 9.6 13
3221 11792 9.6 15.4
3221 11795 9.6 16
3221 12105 10 14
3223 10661 8.2 13.2
3223 10825 8.4 14
3223 11306 9 14.2
3223 11625 9.4 14
3223 11630 9.4 15
3223 11783 9.6 13.6
3223 12103 10 13.6
3225 10661 8.2 13.2
3225 11307 9 14.4
3225 11779 9.6 12.8
3225 11783 9.6 13.6
3225 12751 10.8 15.2
3227 10661 8.2 13.2
3227 10824 8.4 13.8
3227 11779 9.6 12.8
3227 11788 9.6 14.6
3227 12902 11 13.4
3228 10823 8.4 13.6
3228 11456 9.2 12.2
3228 11466 9.2 14.2
3228 11620 9.4 13
3228 11783 9.6 13.6
3228 11950 9.8 15
3228 12102 10 13.4
3229 10821 8.4 13.2
3229 11305 9 14
3229 11456 9.2 12.2
3229 11779 9.6 12.8
3229 11950 9.8 15
3229 12262 10.2 13.4
3232 10820 8.4 13
3232 10823 8.4 13.6
3232 11456 9.2 12.2
3232 11627 9.4 14.4
3232 11783 9.6 13.6
3232 12262 10.2 13.4
3233 10821 8.4 13.2
3233 11456 9.2 12.2
3233 11627 9.4 14.4
3233 11783 9.6 13.6
3233 12098 10 12.6
3233 12102 10 13.4
3236 10979 8.6 12.8
3236 10982 8.6 13.4
3236 11616 9.4 12.2
3236 11622 9.4 13.4
3236 11625 9.4 14
3236 12420 10.4 13
3236 12747 10.8 14.4
3237 10979 8.6 12.8
3237 11622 9.4 13.4
3237 11625 9.4 14
3237 12255 10.2 12
3237 12271 10.2 15.2
3237 12747 10.8 14.4
3239 11140 8.8 13
3239 11617 9.4 12.4
3239 11623 9.4 13.6
3239 12102 10 13.4
3239 12107 10 14.4
3239 12255 10.2 12
3241 10980 8.6 13
3241 11618 9.4 12.6
3241 11623 9.4 13.6
3241 12101 10 13.2
3241 12255 10.2 12
3241 12264 10.2 13.8
3243 11137 8.8 12.4
3243 11622 9.4 13.4
3243 12096 10 12.2
3243 12098 10 12.6
3243 12252 10.2 11.4
3243 12264 10.2 13.8
3244 10977 8.6 12.4
3244 11621 9.4 13.2
3244 12096 10 12.2
3244 12252 10.2 11.4
3244 12264 10.2 13.8
3245 10977 8.6 12.4
3245 11783 9.6 13.6
3245 11939 9.8 12.8
3245 12096 10 12.2
3245 12252 10.2 11.4
3245 12577 10.6 12.4
3248 10977 8.6 12.4
3248 11619 9.4 12.8
3248 11939 9.8 12.8
3248 12096 10 12.2
3248 12101 10 13.2
3248 12252 10.2 11.4
3248 12265 10.2 14
3249 11137 8.8 12.4
3249 11781 9.6 13.2
3249 11939 9.8 12.8
3249 12096 10 12.2
3249 12252 10.2 11.4
3249 12423 10.4 13.6
3249 12577 10.6 12.4
3250 10977 8.6 12.4
3250 11781 9.6 13.2
3250 12412 10.4 11.4
3250 12423 10.4 13.6
3250 13216 11.4 12.2
3252 11138 8.8 12.6
3252 11941 9.8 13.2
3252 12571 10.6 11.2
3252 12576 10.6 12.2
3252 13544 11.8 13.8
3254 11294 9 11.8
3254 11297 9 12.4
3254 11617 9.4 12.4
3254 11939 9.8 12.8
3254 12091 10 11.2
3254 12096 10 12.2
3254 12422 10.4 13.4
3254 12574 10.6 11.8
3255 11294 9 11.8
3255 11457 9.2 12.4
3255 12096 10 12.2
3255 12410 10.4 11
3255 12422 10.4 13.4
3256 11294 9 11.8
3256 11938 9.8 12.6
3256 12096 10 12.2
3256 12422 10.4 13.4
3256 12570 10.6 11
3256 12574 10.6 11.8
3259 11293 9 11.6
3259 11934 9.8 11.8
3259 11938 9.8 12.6
3259 12570 10.6 11
3259 12574 10.6 11.8
3259 12580 10.6 13
3259 13213 11.4 11.6
3261 11294 9 11.8
3261 11938 9.8 12.6
3261 12253 10.2 11.6
3261 12409 10.4 10.8
3261 12574 10.6 11.8
3261 13219 11.4 12.8
3262 11294 9 11.8
3262 12098 10 12.6
3262 12409 10.4 10.8
3262 12574 10.6 11.8
3262 13380 11.6 13
3263 11294 9 11.8
3263 11451 9.2 11.2
3263 11935 9.8 12
3263 12098 10 12.6
3263 12409 10.4 10.8
3263 12574 10.6 11.8
3263 12898 11 12.6
3265 11293 9 11.6
3265 11935 9.8 12
3265 12091 10 11.2
3265 12253 10.2 11.6
3265 12566 10.6 10.2
3265 12570 10.6 11
3265 13217 11.4 12.4
3266 11772 9.6 11.4
3266 12096 10 12.2
3266 12566 10.6 10.2
3266 12570 10.6 11
3266 12574 10.6 11.8
3266 13699 12 12.8
3268 11611 9.4 11.2
3268 12096 10 12.2
3268 12566 10.6 10.2
3268 12571 10.6 11.2
3268 12574 10.6 11.8
3268 13689 12 10.8
3269 11450 9.2 11
3269 12255 10.2 12
3269 12566 10.6 10.2
3269 12570 10.6 11
3269 13689 12 10.8
3271 11450 9.2 11
3271 11934 9.8 11.8
3271 12569 10.6 10.8
3271 12723 10.8 9.6
3271 13376 11.6 12.2
3273 11290 9 11
3273 11934 9.8 11.8
3273 12569 10.6 10.8
3273 12723 10.8 9.6
3273 13055 11.2 12
3275 11450 9.2 11
3275 12250 10.2 11
3275 12413 10.4 11.6
3275 12570 10.6 11
3275 12723 10.8 9.6
3275 12894 11 11.8
3276 11449 9.2 10.8
3276 12089 10 10.8
3276 12413 10.4 11.6
3276 12723 10.8 9.6
3276 12728 10.8 10.6
3276 13695 12 12
3279 11446 9.2 10.2
3279 11770 9.6 11
3279 12250 10.2 11
3279 12570 10.6 11
3279 12723 10.8 9.6
3279 12894 11 11.8
3282 1351 -3.4 7.2
3282 11446 9.2 10.2
3282 12091 10 11.2
3282 12569 10.6 10.8
3282 12723 10.8 9.6
3282 12894 11 11.8
3282 13039 11.2 8.8
3283 11606 9.4 10.2
3283 11609 9.4 10.8
3283 12091 10 11.2
3283 12569 10.6 10.8
3283 12723 10.8 9.6
3283 12894 11 11.8
3283 13039 11.2 8.8
3284 11609 9.4 10.8
3284 12244 10.2 9.8
3284 12569 10.6 10.8
3284 12723 10.8 9.6
3284 12892 11 11.4
3284 13039 11.2 8.8
3284 13057 11.2 12.4
3285 11608 9.4 10.6
3285 12244 10.2 9.8
3285 12567 10.6 10.4
3285 12569 10.6 10.8
3285 12894 11 11.8
3285 13039 11.2 8.8
3287 11604 9.4 9.8
3287 11927 9.8 10.4
3287 12250 10.2 11
3287 12725 10.8 10
3287 13039 11.2 8.8
3287 13852 12.2 11.4
3288 11604 9.4 9.8
3288 12247 10.2 10.4
3288 12565 10.6 10
3288 12570 10.6 11
3288 13039 11.2 8.8
3288 13044 11.2 9.8
3290 11604 9.4 9.8
3290 12249 10.2 10.8
3290 12561 10.6 9.2
3290 12565 10.6 10
3290 13690 12 11
3292 1351 -3.4 7.2
3292 11444 9.2 9.8
3292 12248 10.2 10.6
3292 12563 10.6 9.6
3292 12719 10.8 8.8
3292 13690 12 11
3294 11604 9.4 9.8
3294 12083 10 9.6
3294 12248 10.2 10.6
3294 12559 10.6 8.8
3294 12564 10.6 9.8
3294 13049 11.2 10.8
3294 13681 12 9.2
3295 11765 9.6 10
3295 12082 10 9.4
3295 12248 10.2 10.6
3295 12559 10.6 8.8
3295 12565 10.6 10
3295 12875 11 8
3295 13041 11.2 9.2
3295 13688 12 10.6
3296 11602 9.4 9.4
3296 12082 10 9.4
3296 12247 10.2 10.4
3296 12559 10.6 8.8
3296 12565 10.6 10
3296 12875 11 8
3296 13041 11.2 9.2
3296 13688 12 10.6
3297 11922 9.8 9.4
3297 12247 10.2 10.4
3297 12559 10.6 8.8
3297 12564 10.6 9.8
3297 12875 11 8
3297 12889 11 10.8
3297 13042 11.2 9.4
3298 11761 9.6 9.2
3298 12082 10 9.4
3298 12247 10.2 10.4
3298 12559 10.6 8.8
3298 12725 10.8 10
3298 12875 11 8
3298 12889 11 10.8
3299 11761 9.6 9.2
3299 12082 10 9.4
3299 12247 10.2 10.4
3299 12559 10.6 8.8
3299 12724 10.8 9.8
3299 12875 11 8
3302 11921 9.8 9.2
3302 12247 10.2 10.4
3302 12398 10.4 8.6
3302 12722 10.8 9.4
3302 12725 10.8 10
3302 12875 11 8
3304 11761 9.6 9.2
3304 12244 10.2 9.8
3304 12396 10.4 8.2
3304 12561 10.6 9.2
3304 13039 11.2 8.8
3304 13364 11.6 9.8
3306 11602 9.4 9.4
3306 12079 10 8.8
3306 12082 10 9.4
3306 12405 10.4 10
3306 12562 10.6 9.4
3306 12875 11 8
3306 13040 11.2 9
3306 13845 12.2 10
3307 11919 9.8 8.8
3307 12082 10 9.4
3307 12396 10.4 8.2
3307 12561 10.6 9.2
3307 13040 11.2 9
3307 13044 11.2 9.8
3307 13191 11.4 7.2
3308 12082 10 9.4
3308 12396 10.4 8.2
3308 12723 10.8 9.6
3308 13040 11.2 9
3308 13191 11.4 7.2
3308 13683 12 9.6
3310 12078 10 8.6
3310 12557 10.6 8.4
3310 12562 10.6 9.4
3310 13036 11.2 8.2
3310 13191 11.4 7.2
3310 13683 12 9.6
3311 12080 10 9
3311 12561 10.6 9.2
3311 13041 11.2 9.2
3311 13044 11.2 9.8
3311 13191 11.4 7.2
3311 14474 13 7.8
3313 12556 10.6 8.2
3313 12559 10.6 8.8
3313 12562 10.6 9.4
3313 13041 11.2 9.2
3313 13191 11.4 7.2
3313 13206 11.4 10.2
3313 14473 13 7.6
3314 12077 10 8.4
3314 12562 10.6 9.4
3314 12719 10.8 8.8
3314 13043 11.2 9.6
3314 13191 11.4 7.2
3314 13199 11.4 8.8
3314 14472 13 7.4
3316 11916 9.8 8.2
3316 12559 10.6 8.8
3316 13043 11.2 9.6
3316 14472 13 7.4
3316 14957 13.6 8.4
3318 12078 10 8.6
3318 12557 10.6 8.4
3318 12872 11 7.4
3318 13041 11.2 9.2
3318 14472 13 7.4
3318 15119 13.8 8.8
3321 11756 9.6 8.2
3321 12557 10.6 8.4
3321 12559 10.6 8.8
3321 12872 11 7.4
3321 13036 11.2 8.2
3321 13680 12 9
3323 11917 9.8 8.4
3323 12242 10.2 9.4
3323 12557 10.6 8.4
3323 12870 11 7
3323 13038 11.2 8.6
3323 14310 12.8 7
3324 11917 9.8 8.4
3324 12235 10.2 8
3324 12242 10.2 9.4
3324 12551 10.6 7.2
3324 13027 11.2 6.4
3324 13033 11.2 7.6
3324 13038 11.2 8.6
3324 14151 12.6 7.2
3327 11913 9.8 7.6
3327 12243 10.2 9.6
3327 12557 10.6 8.4
3327 13031 11.2 7.2
3327 13033 11.2 7.6
3327 13036 11.2 8.2
3327 13185 11.4 6
3329 11914 9.8 7.8
3329 12243 10.2 9.6
3329 12557 10.6 8.4
3329 12872 11 7.4
3329 13035 11.2 8
3329 13185 11.4 6
3329 14308 12.8 6.6
3330 11912 9.8 7.4
3330 12242 10.2 9.4
3330 12557 10.6 8.4
3330 12872 11 7.4
3330 13036 11.2 8.2
3330 13185 11.4 6
3330 14308 12.8 6.6
3331 11912 9.8 7.4
3331 13036 11.2 8.2
3331 13185 11.4 6
3331 14308 12.8 6.6
3332 11912 9.8 7.4
3332 12242 10.2 9.4
3332 12393 10.4 7.6
3332 12872 11 7.4
3332 13036 11.2 8.2
3332 13185 11.4 6
3332 14308 12.8 6.6
3334 11914 9.8 7.8
3334 12399 10.4 8.8
3334 12868 11 6.6
3334 13033 11.2 7.6
3334 13035 11.2 8
3334 13185 11.4 6
3335 11914 9.8 7.8
3335 12391 10.4 7.2
3335 12399 10.4 8.8
3335 12868 11 6.6
3335 13033 11.2 7.6
3335 13035 11.2 8
3335 13183 11.4 5.6
3335 14306 12.8 6.2
3336 11912 9.8 7.4
3336 12557 10.6 8.4
3336 13033 11.2 7.6
3336 13183 11.4 5.6
3336 14466 13 6.2
3339 12070 10 7
3339 12233 10.2 7.6
3339 12557 10.6 8.4
3339 12707 10.8 6.4
3339 13033 11.2 7.6
3339 13342 11.6 5.4
3339 14467 13 6.4
3339 14952 13.6 7.4
3339 14956 13.6 8.2
3340 12070 10 7
3340 12557 10.6 8.4
3340 12707 10.8 6.4
3340 12872 11 7.4
3340 13342 11.6 5.4
3340 14467 13 6.4
3340 14956 13.6 8.2
3342 12557 10.6 8.4
3342 12707 10.8 6.4
3342 12872 11 7.4
3342 13354 11.6 7.8
3342 13500 11.8 5
3342 14467 13 6.4
3342 15115 13.8 8
3344 12069 10 6.8
3344 12557 10.6 8.4
3344 12868 11 6.6
3344 12872 11 7.4
3344 13342 11.6 5.4
3344 14629 13.2 6.8
3344 15115 13.8 8
3346 12391 10.4 7.2
3346 12557 10.6 8.4
3346 12705 10.8 6
3346 12872 11 7.4
3346 13350 11.6 7
3346 15115 13.8 8
3347 12228 10.2 6.6
3347 12391 10.4 7.2
3347 12557 10.6 8.4
3347 12866 11 6.2
3347 12872 11 7.4
3347 13191 11.4 7.2
3347 13342 11.6 5.4
3347 14467 13 6.4
3347 15115 13.8 8
3349 12228 10.2 6.6
3349 13024 11.2 5.8
3349 13029 11.2 6.8
3349 13832 12.2 7.4
3349 13984 12.4 5.8
3349 14465 13 6
3349 14792 13.4 7.4
3349 15115 13.8 8
3351 12871 11 7.2
3351 13024 11.2 5.8
3351 13029 11.2 6.8
3351 13984 12.4 5.8
3351 15113 13.8 7.6
3353 12228 10.2 6.6
3353 12868 11 6.6
3353 12871 11 7.2
3353 13348 11.6 6.6
3353 13500 11.8 5
3353 13511 11.8 7.2
3353 14465 13 6
3353 15113 13.8 7.6
3354 12226 10.2 6.2
3354 12871 11 7.2
3354 13183 11.4 5.6
3354 13348 11.6 6.6
3354 13511 11.8 7.2
3354 13982 12.4 5.4
3354 14629 13.2 6.8
3354 15113 13.8 7.6
3355 12226 10.2 6.2
3355 12871 11 7.2
3355 13508 11.8 6.6
3355 13511 11.8 7.2
3355 13823 12.2 5.6
3355 14952 13.6 7.4
3357 12226 10.2 6.2
3357 12870 11 7
3357 13024 11.2 5.8
3357 13511 11.8 7.2
3357 13823 12.2 5.6
3357 13988 12.4 6.6
3357 14952 13.6 7.4
3358 12226 10.2 6.2
3358 12870 11 7
3358 13024 11.2 5.8
3358 13511 11.8 7.2
3358 13982 12.4 5.4
3358 13988 12.4 6.6
3358 14952 13.6 7.4
3360 12870 11 7
3360 13022 11.2 5.4
3360 13510 11.8 7
3360 13823 12.2 5.6
3360 14467 13 6.4
3360 14952 13.6 7.4
3361 12225 10.2 6
3361 12868 11 6.6
3361 13823 12.2 5.6
3361 14467 13 6.4
3361 14952 13.6 7.4
3363 12225 10.2 6
3363 13348 11.6 6.6
3363 13823 12.2 5.6
3363 13988 12.4 6.6
3363 14467 13 6.4
3363 15111 13.8 7.2
3365 12225 10.2 6
3365 13024 11.2 5.8
3365 13823 12.2 5.6
3365 13988 12.4 6.6
3365 14467 13 6.4
3365 15111 13.8 7.2
3366 12705 10.8 6
3366 13022 11.2 5.4
3366 13346 11.6 6.2
3366 13500 11.8 5
3366 13988 12.4 6.6
3366 14467 13 6.4
3366 15111 13.8 7.2
3367 12870 11 7
3367 13022 11.2 5.4
3367 13661 12 5.2
3367 13665 12 6
3367 13988 12.4 6.6
3367 15111 13.8 7.2
3370 12714 10.8 7.8
3370 12866 11 6.2
3370 13346 11.6 6.2
3370 13498 11.8 4.6
3370 14465 13 6
3370 15110 13.8 7
3371 12714 10.8 7.8
3371 12866 11 6.2
3371 13346 11.6 6.2
3371 13498 11.8 4.6
3371 14465 13 6
3371 14788 13.4 6.6
3372 13183 11.4 5.6
3372 13346 11.6 6.2
3372 13497 11.8 4.4
3372 13821 12.2 5.2
3372 13829 12.2 6.8
3372 14465 13 6
3372 14788 13.4 6.6
3374 12224 10.2 5.8
3374 12870 11 7
3374 13183 11.4 5.6
3374 13497 11.8 4.4
3374 13661 12 5.2
3374 14788 13.4 6.6
3375 12223 10.2 5.6
3375 12870 11 7
3375 13183 11.4 5.6
3375 13980 12.4 5
3375 13988 12.4 6.6
3375 14788 13.4 6.6
3376 12224 10.2 5.8
3376 12870 11 7
3376 13183 11.4 5.6
3376 13498 11.8 4.6
3376 13823 12.2 5.6
3376 14788 13.4 6.6
3379 12224 10.2 5.8
3379 13183 11.4 5.6
3379 13498 11.8 4.6
3379 13984 12.4 5.8
3379 14948 13.6 6.6
3380 12224 10.2 5.8
3380 12870 11 7
3380 13183 11.4 5.6
3380 13498 11.8 4.6
3380 13984 12.4 5.8
3380 14948 13.6 6.6
3383 12224 10.2 5.8
3383 12870 11 7
3383 13183 11.4 5.6
3383 13498 11.8 4.6
3383 13984 12.4 5.8
3383 14948 13.6 6.6
3386 13344 11.6 5.8
3386 13346 11.6 6.2
3386 13498 11.8 4.6
3386 13984 12.4 5.8
3386 13988 12.4 6.6
3386 14465 13 6
3386 15107 13.8 6.4
3387 13344 11.6 5.8
3387 13346 11.6 6.2
3387 13497 11.8 4.4
3387 13821 12.2 5.2
3387 13984 12.4 5.8
3387 13988 12.4 6.6
3387 14467 13 6.4
3387 15107 13.8 6.4
3388 13344 11.6 5.8
3388 13346 11.6 6.2
3388 13498 11.8 4.6
3388 13984 12.4 5.8
3388 13988 12.4 6.6
3388 14465 13 6
3388 15107 13.8 6.4
3389 12224 10.2 5.8
3389 13344 11.6 5.8
3389 13346 11.6 6.2
3389 13497 11.8 4.4
3389 13821 12.2 5.2
3389 13984 12.4 5.8
3389 13988 12.4 6.6
3389 14465 13 6
3389 15107 13.8 6.4
3392 13344 11.6 5.8
3392 13346 11.6 6.2
3392 13498 11.8 4.6
3392 13821 12.2 5.2
3392 13984 12.4 5.8
3392 13988 12.4 6.6
3392 14465 13 6
3392 15107 13.8 6.4
3393 13344 11.6 5.8
3393 13498 11.8 4.6
3393 13984 12.4 5.8
3393 13988 12.4 6.6
3393 15107 13.8 6.4
3395 13024 11.2 5.8
3395 13344 11.6 5.8
3395 13498 11.8 4.6
3395 13823 12.2 5.6
3395 13988 12.4 6.6
3395 15107 13.8 6.4
3398 12543 10.6 5.6
3398 13344 11.6 5.8
3398 13498 11.8 4.6
3398 13823 12.2 5.6
3398 13988 12.4 6.6
3398 14625 13.2 6
3398 14789 13.4 6.8
3400 12543 10.6 5.6
3400 13344 11.6 5.8
3400 13346 11.6 6.2
3400 13498 11.8 4.6
3400 14469 13 6.8
3400 14625 13.2 6
3402 12543 10.6 5.6
3402 13024 11.2 5.8
3402 13344 11.6 5.8
3402 13498 11.8 4.6
3402 13823 12.2 5.6
3402 13988 12.4 6.6
3402 14952 13.6 7.4
3402 15115 13.8 8
3404 12543 10.6 5.6
3404 13183 11.4 5.6
3404 13339 11.6 4.8
3404 13823 12.2 5.6
3404 13986 12.4 6.2
3404 14293 12.8 3.6
3404 14465 13 6
3404 14630 13.2 7
3404 15115 13.8 8
3405 12543 10.6 5.6
3405 13024 11.2 5.8
3405 13344 11.6 5.8
3405 13498 11.8 4.6
3405 13988 12.4 6.6
3405 14952 13.6 7.4
3407 13339 11.6 4.8
3407 13344 11.6 5.8
3407 13506 11.8 6.2
3407 14148 12.6 6.6
3407 14293 12.8 3.6
3407 14619 13.2 4.8
3407 14630 13.2 7
3407 15115 13.8 8
3408 13339 11.6 4.8
3408 13506 11.8 6.2
3408 13984 12.4 5.8
3408 14148 12.6 6.6
3408 14630 13.2 7
3408 15115 13.8 8
3409 13339 11.6 4.8
3409 13506 11.8 6.2
3409 14148 12.6 6.6
3409 14463 13 5.6
3409 14630 13.2 7
3409 15115 13.8 8
3411 13339 11.6 4.8
3411 13506 11.8 6.2
3411 13984 12.4 5.8
3411 14463 13 5.6
3411 14630 13.2 7
3411 14946 13.6 6.2
3411 15115 13.8 8
3414 13496 11.8 4.2
3414 13506 11.8 6.2
3414 13986 12.4 6.2
3414 14463 13 5.6
3414 14630 13.2 7
3414 15107 13.8 6.4
3414 15115 13.8 8
3416 13034 11.2 7.8
3416 13496 11.8 4.2
3416 13665 12 6
3416 14463 13 5.6
3416 15115 13.8 8
3418 13496 11.8 4.2
3418 13506 11.8 6.2
3418 13979 12.4 4.8
3418 13986 12.4 6.2
3418 14463 13 5.6
3418 14630 13.2 7
3418 15107 13.8 6.4
3418 15115 13.8 8
3419 13496 11.8 4.2
3419 13665 12 6
3419 13980 12.4 5
3419 13986 12.4 6.2
3419 14463 13 5.6
3419 14630 13.2 7
3419 15107 13.8 6.4
3419 15115 13.8 8
3420 13496 11.8 4.2
3420 13665 12 6
3420 13980 12.4 5
3420 14463 13 5.6
3420 14630 13.2 7
3420 15107 13.8 6.4
3420 15115 13.8 8
3423 13496 11.8 4.2
3423 13506 11.8 6.2
3423 13980 12.4 5
3423 13986 12.4 6.2
3423 14463 13 5.6
3423 14630 13.2 7
3423 15107 13.8 6.4
3423 15115 13.8 8
3424 12543 10.6 5.6
3424 13344 11.6 5.8
3424 13496 11.8 4.2
3424 13980 12.4 5
3424 13986 12.4 6.2
3424 14463 13 5.6
3424 14630 13.2 7
3424 15115 13.8 8
3426 13496 11.8 4.2
3426 13661 12 5.2
3426 13986 12.4 6.2
3426 14463 13 5.6
3426 14630 13.2 7
3426 15107 13.8 6.4
3426 15115 13.8 8
3427 13496 11.8 4.2
3427 13661 12 5.2
3427 13986 12.4 6.2
3427 14463 13 5.6
3427 14630 13.2 7
3427 15107 13.8 6.4
3427 15115 13.8 8
3430 12703 10.8 5.6
3430 13496 11.8 4.2
3430 13661 12 5.2
3430 13986 12.4 6.2
3430 14463 13 5.6
3430 14630 13.2 7
3430 14946 13.6 6.2
3430 15115 13.8 8
3431 12703 10.8 5.6
3431 13496 11.8 4.2
3431 13661 12 5.2
3431 13986 12.4 6.2
3431 14463 13 5.6
3431 14630 13.2 7
3431 14946 13.6 6.2
3431 15115 13.8 8
3434 13496 11.8 4.2
3434 13661 12 5.2
3434 13986 12.4 6.2
3434 14463 13 5.6
3434 14630 13.2 7
3434 14944 13.6 5.8
3434 15107 13.8 6.4
3434 15115 13.8 8
3435 13496 11.8 4.2
3435 13661 12 5.2
3435 13986 12.4 6.2
3435 14463 13 5.6
3435 14630 13.2 7
3435 14944 13.6 5.8
3435 15107 13.8 6.4
3435 15115 13.8 8
3436 12703 10.8 5.6
3436 13345 11.6 6
3436 13496 11.8 4.2
3436 13661 12 5.2
3436 13986 12.4 6.2
3436 14463 13 5.6
3436 14630 13.2 7
3436 14944 13.6 5.8
3436 15115 13.8 8
3437 13345 11.6 6
3437 13496 11.8 4.2
3437 13661 12 5.2
3437 13986 12.4 6.2
3437 14463 13 5.6
3437 14630 13.2 7
3437 15107 13.8 6.4
3437 15115 13.8 8
3438 12543 10.6 5.6
3438 13496 11.8 4.2
3438 13661 12 5.2
3438 13986 12.4 6.2
3438 14463 13 5.6
3438 14630 13.2 7
3438 15107 13.8 6.4
3438 15115 13.8 8
3439 13345 11.6 6
3439 13496 11.8 4.2
3439 13661 12 5.2
3439 13986 12.4 6.2
3439 14463 13 5.6
3439 14630 13.2 7
3439 14946 13.6 6.2
3439 15115 13.8 8
3442 13344 11.6 5.8
3442 13496 11.8 4.2
3442 13661 12 5.2
3442 13986 12.4 6.2
3442 14463 13 5.6
3442 14630 13.2 7
3442 15107 13.8 6.4
3442 15115 13.8 8
3444 13344 11.6 5.8
3444 13496 11.8 4.2
3444 13661 12 5.2
3444 13986 12.4 6.2
3444 14463 13 5.6
3444 14630 13.2 7
3444 14946 13.6 6.2
3444 15115 13.8 8
3446 13344 11.6 5.8
3446 13496 11.8 4.2
3446 13980 12.4 5
3446 13986 12.4 6.2
3446 14463 13 5.6
3446 14630 13.2 7
3446 14946 13.6 6.2
3446 15115 13.8 8
3448 13344 11.6 5.8
3448 13496 11.8 4.2
3448 13980 12.4 5
3448 13986 12.4 6.2
3448 14463 13 5.6
3448 14630 13.2 7
3448 15107 13.8 6.4
3448 15115 13.8 8
3450 13183 11.4 5.6
3450 13496 11.8 4.2
3450 13980 12.4 5
3450 13986 12.4 6.2
3450 14463 13 5.6
3450 14630 13.2 7
3450 14946 13.6 6.2
3450 15115 13.8 8
3451 13183 11.4 5.6
3451 13496 11.8 4.2
3451 13980 12.4 5
3451 13986 12.4 6.2
3451 14463 13 5.6
3451 14630 13.2 7
3451 14946 13.6 6.2
3451 15115 13.8 8
3452 13183 11.4 5.6
3452 13496 11.8 4.2
3452 13980 12.4 5
3452 13986 12.4 6.2
3452 14463 13 5.6
3452 14630 13.2 7
3452 14946 13.6 6.2
3452 15115 13.8 8
3455 13183 11.4 5.6
3455 13496 11.8 4.2
3455 13823 12.2 5.6
3455 13980 12.4 5
3455 13986 12.4 6.2
3455 14463 13 5.6
3455 14630 13.2 7
3455 14946 13.6 6.2
3455 15115 13.8 8
3456 13183 11.4 5.6
3456 13496 11.8 4.2
3456 13823 12.2 5.6
3456 13980 12.4 5
3456 13986 12.4 6.2
3456 14463 13 5.6
3456 14630 13.2 7
3456 14946 13.6 6.2
3456 15115 13.8 8
3457 13344 11.6 5.8
3457 13496 11.8 4.2
3457 13980 12.4 5
3457 13986 12.4 6.2
3457 14463 13 5.6
3457 14630 13.2 7
3457 14946 13.6 6.2
3457 15115 13.8 8
3460 13344 11.6 5.8
3460 13496 11.8 4.2
3460 13661 12 5.2
3460 13980 12.4 5
3460 13986 12.4 6.2
3460 14463 13 5.6
3460 14630 13.2 7
3460 15107 13.8 6.4
3460 15115 13.8 8
3462 13344 11.6 5.8
3462 13496 11.8 4.2
3462 13980 12.4 5
3462 13986 12.4 6.2
3462 14463 13 5.6
3462 14630 13.2 7
3462 14944 13.6 5.8
3462 15115 13.8 8
3463 13344 11.6 5.8
3463 13496 11.8 4.2
3463 13661 12 5.2
3463 13986 12.4 6.2
3463 14463 13 5.6
3463 14630 13.2 7
3463 15107 13.8 6.4
3463 15115 13.8 8
3465 13344 11.6 5.8
3465 13496 11.8 4.2
3465 13980 12.4 5
3465 13986 12.4 6.2
3465 14463 13 5.6
3465 14630 13.2 7
3465 15107 13.8 6.4
3465 15115 13.8 8
3467 13344 11.6 5.8
3467 13496 11.8 4.2
3467 13661 12 5.2
3467 13986 12.4 6.2
3467 14463 13 5.6
3467 14630 13.2 7
3467 15107 13.8 6.4
3467 15115 13.8 8
3468 12703 10.8 5.6
3468 13344 11.6 5.8
3468 13496 11.8 4.2
3468 13980 12.4 5
3468 13986 12.4 6.2
3468 14463 13 5.6
3468 14630 13.2 7
3468 14946 13.6 6.2
3468 15115 13.8 8
3471 13344 11.6 5.8
3471 13496 11.8 4.2
3471 13980 12.4 5
3471 13986 12.4 6.2
3471 14463 13 5.6
3471 14630 13.2 7
3471 15107 13.8 6.4
3471 15115 13.8 8
3472 13344 11.6 5.8
3472 13496 11.8 4.2
3472 13661 12 5.2
3472 13986 12.4 6.2
3472 14463 13 5.6
3472 14630 13.2 7
3472 14946 13.6 6.2
3472 15115 13.8 8
3474 13344 11.6 5.8
3474 13496 11.8 4.2
3474 13980 12.4 5
3474 13986 12.4 6.2
3474 14463 13 5.6
3474 14630 13.2 7
3474 14946 13.6 6.2
3474 15115 13.8 8
3475 13344 11.6 5.8
3475 13496 11.8 4.2
3475 13661 12 5.2
3475 13986 12.4 6.2
3475 14463 13 5.6
3475 14630 13.2 7
3475 14946 13.6 6.2
3475 15115 13.8 8
3476 13344 11.6 5.8
3476 13496 11.8 4.2
3476 13661 12 5.2
3476 13986 12.4 6.2
3476 14463 13 5.6
3476 14630 13.2 7
3476 14946 13.6 6.2
3476 15115 13.8 8
3479 13344 11.6 5.8
